country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type
桃園市,中壢區,普義里,H020000558,桃園市政府地方稅務局中壢分局3F(會議室旁)女廁,桃園市中壢區溪洲街二九六號,縣市政府,24.96228800000000000,121.23001200000000000,特優級,女廁所,各級機關學校
桃園市,中壢區,普義里,H020000556,中壢區戶政事務所5F女廁,中壢區溪洲街二九八號,縣市政府,24.96240200000000000,121.23020300000000000,特優級,女廁所,各級機關學校
桃園市,中壢區,內定里,H020000248,中壢服務區南棟無障礙廁所,中壢區內定里20鄰內定二街998之3號,交通部,25.00247200000000000,121.25146900000000000,特優級,無障礙廁所,公路車站服務區及休息站
桃園市,桃園區,文化里,H010000003,KFC桃園中正餐廳女廁,桃園市桃園區中正路43號,縣市政府,24.99070500000000000,121.31279500000000000,特優級,女廁所,餐廳
桃園市,桃園區,南門里,H010000457,台電桃園區營業處女廁,桃園市桃園區復興路352號,經濟部,24.98973800000000000,121.30497100000000000,特優級,女廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,武陵里,H010000082,麥當勞桃園中正店男廁,桃園市桃園區武陵里中正路五○號二樓,縣市政府,24.98963600000000000,121.31384600000000000,特優級,男廁所,餐廳
桃園市,桃園區,龍鳳里,H010001128,桃園區龍岡公園女廁,桃園市桃園區國豐二街與國強七街口,縣市政府,24.98916100000000000,121.28092600000000000,特優級,女廁所,公園
桃園市,新屋區,永安里,H110000129,新屋永安漁港北停車場公共廁所男廁(A-02),桃園市新屋區永安里17鄰51號,縣市政府,24.98848600000000000,121.01678000000000000,特優級,男廁所,港區
桃園市,八德區,茄明里,H080000255,八德區全國中華路加油站男廁,八德區茄明里中華路218號,縣市政府,24.98304200000000000,121.27728300000000000,特優級,男廁所,加油站
南投縣,竹山鎮,大鞍里,M040000121,杉林溪收費站旁男廁,南投縣竹山鎮大鞍里溪山路6號,其他,23.63697595043350000,120.79283237457300000,特優級,男廁所,森林遊樂區
南投縣,竹山鎮,大鞍里,M040000101,杉林溪大飯店六樓小型會議室男廁,南投縣竹山鎮大鞍里溪山路6號,其他,23.63701526535350000,120.79300403595000000,特優級,男廁所,森林遊樂區
南投縣,草屯鎮,山腳里,M030000269,虎山公園女廁,南投縣草屯鎮新富路,縣市政府,23.96951211713950000,120.68473339079000000,特優級,女廁所,公園
南投縣,草屯鎮,富寮里,M030000083,中山公園男廁,南投縣草屯鎮富寮里中正路,縣市政府,23.98064823660580000,120.68885803219000000,特優級,男廁所,公園
南投縣,草屯鎮,敦和里,M030000267,山隆運通加油站－草屯站女廁,南投縣草屯鎮博愛路642號,其他,23.98710637960910000,120.67931807037900000,特優級,女廁所,加油站
南投縣,草屯鎮,復興里,M030000168,碧山加油站男廁,南投縣草屯鎮復興里碧山路709號,其他,23.97705000000000000,120.67218800000000000,特優級,男廁所,加油站
臺南市,東　區,成大里,D320000523,香格里拉大飯店1F無障礙廁,臺南市東區成大里大學路西段８９號,其他,22.99658600000000000,120.21415500000000000,特優級,無障礙廁所,旅館
臺南市,東　區,成大里,D320000520,香格里拉大飯店B2無障礙廁,臺南市東區成大里大學路西段８９號,其他,22.99658600000000000,120.21415500000000000,特優級,無障礙廁所,旅館
臺南市,南　區,大恩里,D330000178,臺南航空站候機室女廁,臺南市南區大恩里機場路７７５號,交通部,22.94806100000000000,120.21625600000000000,特優級,女廁所,航空站
臺南市,東　區,成大里,D320000513,臺南火車站前站男廁,臺南市東區成大里北門路二段４號,交通部,22.99683900000000000,120.21236200000000000,特優級,男廁所,鐵路局
臺南市,東　區,東明里,D320000232,東寧運動公園女廁,臺南市東區東明里林森路二段與東寧路交岔口,縣市政府,22.99125700000000000,120.22477600000000000,特優級,女廁所,公園
臺南市,南　區,國宅里,D330000033,明和公園A無障礙廁,臺南市南區國宅里臨中華西路,縣市政府,22.97414500000000000,120.18418100000000000,特優級,無障礙廁所,公園
臺南市,北　區,成德里,D340000217,統一精工小北二站加油站男廁,臺南市北區福德里西門路四段３３９號,其他,23.01500100000000000,120.20971000000000000,特優級,男廁所,加油站
宜蘭縣,礁溪鄉,三民村,G050000071,豐富加油站男廁(含無障礙),262宜蘭縣礁溪鄉三民村礁溪路3段266號,其他,24.81148982809030000,121.76749885082200000,特優級,男廁所,加油站
臺中市,豐原區,北陽里,B090000459,豐原監理站(2F)-無障礙廁,臺中市豐原區豐東路120號,交通部,24.24700300000000000,120.73189200000000000,特優級,無障礙廁所,公家機關設置供民眾使用者
臺中市,豐原區,南村里,B090000543,臺中市立葫蘆墩文化中心演奏廳(1樓)-2無障礙廁,臺中市豐原區圓環東路782號,縣市政府,24.25247680538720000,120.72972536087000000,特優級,無障礙廁所,文化育樂活動場所
新北市,三重區,過田里,F020000309,新北市三重區公所-無障礙(南3),新北市三重區中山路10號,縣市政府,25.06126550485320000,121.48812532424900000,特優級,無障礙廁所,公家機關設置供民眾使用者
新北市,三重區,過田里,F020000307,新北市三重區公所-女廁(南3),新北市三重區中山路10號,縣市政府,25.06108100000000000,121.48847600000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,三重區,過田里,F020000297,新北市三重區公所-無障礙(南1),新北市三重區中山路10號,縣市政府,25.06122662975200000,121.48823261261000000,特優級,無障礙廁所,公家機關設置供民眾使用者
新竹縣,竹北市,北崙里,J010000697,新竹縣政府環境保護局3樓男廁,新竹縣竹北市光明五街62號,縣市政府,24.82792974835330000,121.01376056671100000,特優級,男廁所,各級機關學校
彰化縣,溪州鄉,尾厝村,N260000080,溪州鄉公所2F,溪州鄉尾厝村溪下路四段560號,縣市政府,23.85134130247970000,120.49905538559000000,特優級,混合廁所,公家機關設置供民眾使用者
屏東縣,南州鄉,仁里村,T200000020,南州鄉衛生所1F女廁,屏東縣南州鄉仁里村人和路239號,縣市政府,22.48912400000000000,120.50942900000000000,特優級,女廁所,各級機關學校
屏東縣,林邊鄉,仁和村,T190000026,林邊火車站男廁,屏東縣林邊鄉仁和村仁愛路33號,交通部,22.43143055555560000,120.51572500000000000,特優級,男廁所,鐵路局
臺中市,和平區,梨山里,B290000175,台灣中油梨山站-女廁,臺中市和平區中正路224號,經濟部,24.25665300000000000,121.24429900000000000,特優級,混合廁所,加油站
臺中市,和平區,南勢里,B290000001,台灣中油和平站-男廁,臺中市和平區東關路三段5號,經濟部,24.16828800000000000,120.90319900000000000,特優級,男廁所,加油站
臺中市,大里區,新里里,B280000008,麥當勞-大里國光店-女廁,臺中市大里區國光路二段177號1樓,縣市政府,24.10333300000000000,120.68138900000000000,特優級,女廁所,餐廳
臺中市,大里區,國光里,B280000216,仁愛醫療財團法人大里仁愛醫院(10樓)-女廁,"臺中市大里區東榮路 483號",縣市政府,24.10926700000000000,120.68010600000000000,特優級,女廁所,醫院
臺中市,大里區,國光里,B280000213,仁愛醫療財團法人大里仁愛醫院(9樓)-男廁,"臺中市大里區東榮路 483號",縣市政府,24.10926700000000000,120.68010600000000000,特優級,男廁所,醫院
臺中市,后里區,公館里,B150000238,台灣中油豐裕站-男廁,臺中市后里區三豐路五段131號,縣市政府,24.32958000000000000,120.72908900000000000,特優級,男廁所,加油站
臺中市,后里區,眉山里,B150000209,台灣中油台糖月眉站-女廁,臺中市后里區甲后路二段277號,經濟部,24.31305400000000000,120.69611500000000000,特優級,女廁所,加油站
臺中市,梧棲區,中正里,B140000025,明德醫院(2樓)-女,臺中市梧棲區仁美街33巷50號,縣市政府,24.25393600000000000,120.53593900000000000,特優級,女廁所,醫院
臺中市,梧棲區,中正里,B140000022,明德醫院(1樓)-女,臺中市梧棲區仁美街33巷50號,縣市政府,24.25393600000000000,120.53593900000000000,特優級,女廁所,醫院
臺中市,梧棲區,頂寮里,B140000003,台中港旅客服務中心(西側)-男,臺中市梧棲區中二路1段11號,交通部,24.25959800000000000,120.52138100000000000,特優級,男廁所,觀光地區及風景區
澎湖縣,馬公市,前寮里,X010000435,三總二樓體檢區前男廁,澎湖縣馬公市前寮里90號,國防部,23.55462463332130000,119.58399295806900000,特優級,男廁所,醫院
澎湖縣,馬公市,前寮里,X010000432,三總二樓門診區無障礙廁所,澎湖縣馬公市前寮里90號,國防部,23.55458529369920000,119.58395004272500000,特優級,無障礙廁所,醫院
嘉義縣,梅山鄉,瑞里村,Q150000132,瑞里村辦公處-混合廁所,嘉義縣梅山鄉瑞里村5鄰幼葉林62號,縣市政府,23.53963538502140000,120.67359209060700000,特優級,混合廁所,民眾團體活動場所
高雄市,燕巢區,角宿里,E210000047,義大醫院無障礙廁所,高雄市燕巢區角宿里義大路一號,縣市政府,22.76552100000000000,120.36445100000000000,特優級,無障礙廁所,醫院
臺北市,中正區,黎明里,A050001054,微風臺北車站2F東無障礙,臺北市中正區北平西路3號2F,交通部,25.04717600000000000,121.51705800000000000,特優級,無障礙廁所,鐵路局
嘉義市,西　區,劉厝里,I020000188,台中榮總嘉義分院A棟2F門診區女廁,嘉義市西區世賢路二段600號,國軍退除役官兵輔導委員會,23.46680898953590000,120.42318105697600000,特優級,女廁所,醫院
雲林縣,西螺鎮,振興里,P040000005,西螺服務區北上-男廁,雲林縣西螺鎮振興里2號,交通部,23.78931700000000000,120.47720800000000000,特優級,男廁所,公路車站服務區及休息站
雲林縣,西螺鎮,振興里,P040000002,西螺服務區南下-女廁,雲林縣西螺鎮振興里1號,交通部,23.79212700000000000,120.47549800000000000,特優級,女廁所,公路車站服務區及休息站
新北市,瑞芳區,龍興里,F120000013,瑞芳圖書館-女廁,新北市瑞芳區龍興里民權街路17號2樓,其他,25.10727700000000000,121.80818100000000000,特優級,無障礙廁所,文化育樂活動場所
新北市,瑞芳區,銅山里,F120000200,黃金博物館煉金樓-男廁,瑞芳區瓜山里金光路8號,其他,25.10827200000000000,121.85674800000000000,特優級,男廁所,觀光地區及風景區
新北市,瑞芳區,銅山里,F120000194,金瓜石車站-無障礙,瑞芳區瓜山里五號路1號,縣市政府,25.10848100000000000,121.85584500000000000,特優級,無障礙廁所,公路車站服務區及休息站
臺中市,豐原區,田心里,B090000332,豐原區戶政事務所2F-女,臺中市豐原區市政路4號,縣市政府,24.24210751044670000,120.71833133697500000,特優級,女廁所,公家機關設置供民眾使用者
臺中市,豐原區,田心里,B090000329,豐原區戶政事務所1F-無障礙廁所,臺中市豐原區市政路4號,縣市政府,24.24210751044670000,120.71833133697500000,特優級,無障礙廁所,公家機關設置供民眾使用者
臺中市,西屯區,福雅里,B060000038,春水堂(永福路)(男廁),臺中市西屯區永福路141號,縣市政府,24.18510533124570000,120.62104225158700000,特優級,男廁所,餐廳
臺中市,西屯區,西平里,B060000024,台灣麥當勞餐廳股份有限公司台中福星路分公司(女廁),臺中市西屯區福星路427號1樓,縣市政府,24.17892460884200000,120.64536452293400000,特優級,女廁所,餐廳
嘉義縣,民雄鄉,中樂村,Q050000055,民雄鄉公所2F-女廁,嘉義縣民雄鄉中樂村文化路7號,縣市政府,23.55162495000000000,120.42832020000000000,特優級,女廁所,公家機關設置供民眾使用者
嘉義縣,民雄鄉,東榮村,Q050000008,民雄鄉戶政事務所-混合廁所,嘉義縣民雄鄉東榮村民族路21之1號,縣市政府,23.55504000000000000,120.43086700000000000,特優級,混合廁所,公家機關設置供民眾使用者
嘉義縣,朴子市,仁和里,Q020000279,長庚前棟中央區11F-女廁,嘉義縣朴子市仁和里嘉朴路西段6號,縣市政府,23.46261645936200000,120.28660297393800000,特優級,無障礙廁所,醫院
嘉義縣,朴子市,仁和里,Q020000276,長庚前棟中央區10F-女廁,嘉義縣朴子市仁和里嘉朴路西段6號,縣市政府,23.46265582646180000,120.28647422790500000,特優級,無障礙廁所,醫院
臺南市,東　區,龍山里,D320000357,東南地政事務所2F男廁,臺南市東區龍山里林森路一段３１８號,縣市政府,22.98300500000000000,120.22021100000000000,特優級,男廁所,各級機關學校
雲林縣,古坑鄉,湳仔村,P070000235,蜜蜂故事館男廁,雲林縣古坑鄉湳子路88號,其他,23.65883322388880000,120.54109096527100000,特優級,男廁所,娛樂場所
臺南市,東　區,崇信里,D320000568,東區區公所3F女廁,臺南市東區崇信里崇學路１００號,縣市政府,22.98029600000000000,120.22408100000000000,特優級,女廁所,各級機關學校
臺南市,安平區,平通里,D360000141,安平區公所4F男廁,臺南市安平區平通里育平路３１６號,縣市政府,22.99453000000000000,120.16884600000000000,特優級,男廁所,各級機關學校
新北市,蘆洲區,保和里,F140000551,蘆洲區公所5F-女廁,新北市蘆洲區三民路95號五樓,縣市政府,25.08486300000000000,121.47386900000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,淡水區,民生里,F100000178,N128全國淡水加油站-女廁,淡水區民權路41號,縣市政府,25.14039200000000000,121.46010900000000000,特優級,無障礙廁所,加油站
新北市,新莊區,榮和里,F050000202,新莊區戶政事務所2F-女廁,新北市新莊區中華路一段1號,縣市政府,25.03657500000000000,121.45183900000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,新莊區,榮和里,F050000199,新莊區衛生所1F-女廁,新北市新莊區中華路一段2號,衛生福利部,25.03626500000000000,121.45216200000000000,特優級,女廁所,公家機關設置供民眾使用者
宜蘭縣,南澳鄉,南澳村,G120000012,林管處南澳工作站男女廁,272宜蘭縣南澳鄉中正路55號,縣市政府,24.46776750939850000,121.79327219724700000,特優級,混合廁所,公家機關設置供民眾使用者
高雄市,左營區,尾北里,E030000068,"蓮池潭風景區 文昌祠旁 男廁",高雄市左營區左東段1052地號,縣市政府,22.68802305449400000,120.29904842376700000,特優級,男廁所,觀光地區及風景區
高雄市,左營區,尾北里,E030000111,"高雄市立歷史博物館 左營孔子廟 女廁",高雄市左營區蓮潭路400號,縣市政府,22.68938410869850000,120.29915571212800000,特優級,女廁所,文化育樂活動場所
宜蘭縣,宜蘭市,建業里,G010000113,宜蘭運動公園-北側男廁,260宜蘭縣宜蘭市建業里中山路1段755號,縣市政府,24.74129033282630000,121.75629258155800000,特優級,男廁所,公園
臺中市,和平區,博愛里,B290000059,八仙山國家森林遊樂區(生態教室區)-無障礙廁,臺中市和平區東關路一段200-11號,行政院農業委員會,24.19180100000000000,121.01507400000000000,特優級,無障礙廁所,森林遊樂區
臺中市,大安區,中庄里,B220000013,臺中市立圖書館(大安分館)2樓-男廁,臺中市大安區中庄里興安路378號,縣市政府,24.34553700000000000,120.58912300000000000,特優級,男廁所,各級社教機關
新北市,三重區,五谷里,F020001634,家樂福重新店B2-女廁1,新北市三重區新北市三重區重新路五段654號B2,其他,25.04307000000000000,121.46712300000000000,特優級,混合廁所,量販店
臺中市,太平區,新興里,B270000245,新光國民中學(1樓A棟)-男廁,臺中市太平區樹德九街139號,縣市政府,24.15754179658450000,120.70895433425900000,特優級,男廁所,各級機關學校
新北市,三芝區,埔坪里,F210000140,三芝遊客中心暨名人文物館-女廁,"三芝鄉埔坪村埔頭坑164-2號 ",其他,25.24745190563980000,121.51316642761200000,特優級,女廁所,觀光地區及風景區
新北市,蘆洲區,永樂里,F140000581,蘆洲永平圖書館-女廁,新北市蘆洲區永平街1號三樓,縣市政府,25.09035900000000000,121.45917400000000000,特優級,女廁所,文化育樂活動場所
新北市,蘆洲區,仁義里,F140000636,蘆洲集賢圖書館-女廁,新北市蘆洲區集賢路245號四樓,縣市政府,25.08486041478420000,121.48183822631800000,特優級,女廁所,文化育樂活動場所
高雄市,鼓山區,明誠里,E020000167,大帑殿２樓(男廁),鼓山區明華路６３３號,其他,22.66314307746070000,120.30252724885900000,特優級,男廁所,娛樂場所
高雄市,前鎮區,竹東里,E090000794,聖和公園,前鎮區二聖路,縣市政府,22.61207958811720000,120.32328486442600000,特優級,男廁所,公園
高雄市,苓雅區,福西里,E080000660,青少年籃球場(障),苓雅區明德街2號,縣市政府,22.62601395313400000,120.33359527587900000,特優級,無障礙廁所,娛樂場所
高雄市,鼓山區,龍子里,E020000103,龍子里活動中心(男厕),鼓山區中華一路2133巷47號,縣市政府,22.65353933284300000,120.29630988836300000,特優級,男廁所,民眾團體活動場所
高雄市,苓雅區,福西里,E080000658,青少年籃球場(男),苓雅區明德街2號,縣市政府,22.62593472832660000,120.33359527587900000,特優級,男廁所,娛樂場所
高雄市,新興區,成功里,E060000325,高雄忠孝停車場,高雄市新興區忠孝一路331號,縣市政府,22.63326282977110000,120.30596852302600000,特優級,男廁所,公家機關設置供民眾使用者
高雄市,前鎮區,興邦里,E090000339,統一時代B1,前鎮區中華五路789號,縣市政府,22.59475622401390000,120.30685901641800000,特優級,男廁所,百貨公司
宜蘭縣,羅東鎮,信義里,G020000156,林區管理處女廁,265宜蘭縣羅東鎮信義里中正北路118號,縣市政府,24.68439103142460000,121.77210688591000000,優等級,女廁所,文化育樂活動場所
宜蘭縣,羅東鎮,賢文里,G020000126,羅東鎮公所1F男廁,265宜蘭縣羅東鎮賢文里中興路3號,縣市政府,24.67694445071990000,121.76696348188700000,特優級,男廁所,公家機關設置供民眾使用者
新北市,新店區,龜山里,F060000502,新店龜山圖書閱覽室-女廁,新店市新烏路3段136號1樓,其他,24.90192981096900000,121.55063152313200000,特優級,無障礙廁所,文化育樂活動場所
宜蘭縣,羅東鎮,成功里,G020000061,李科永圖書館1F無障礙廁所,265宜蘭縣羅東鎮成功里純精路一段88號,縣市政府,24.67017615954370000,121.76524579525000000,特優級,無障礙廁所,文化育樂活動場所
新北市,新店區,寶興里,F060000126,新店寶興閱覽室-男廁,新店市寶中路65巷59號3樓,其他,24.98030084581450000,121.54492378234900000,優等級,混合廁所,文化育樂活動場所
基隆市,中正區,德義里,C010000022,信二公有停車場8樓-男廁,基隆市信二路299號4樓,縣市政府,25.13069616633470000,121.74612164497400000,特優級,男廁所,公營事業機構設置供民眾使用者及其他
基隆市,中正區,德義里,C010000019,信二公有停車場6樓-女廁,基隆市信二路299號6樓,縣市政府,25.13060874696790000,121.74607872963000000,特優級,女廁所,公營事業機構設置供民眾使用者及其他
基隆市,中正區,港通里,C010000098,基隆市文化局-靠義一路2樓-女廁兼無障礙廁所,基隆市中正區義一路1號（義一路）,縣市政府,25.13158006975160000,121.74374788999600000,特優級,女廁所,文化育樂活動場所
基隆市,暖暖區,暖同里,C030000132,基隆市暖暖區圖書館4樓-女廁,基隆市暖暖區東勢街2號4樓,縣市政府,25.10016357760440000,121.73585414886500000,特優級,女廁所,各級機關學校
基隆市,七堵區,百福里,C020000247,百福立體停車場3樓-無障礙廁所2,基隆市百六街116號,縣市政府,25.08551700000000000,121.69809100000000000,特優級,無障礙廁所,公營事業機構設置供民眾使用者及其他
高雄市,路竹區,竹南里,E240000117,明田加油站-男廁,高雄市路竹區中山路1016號,經濟部,22.85124545158590000,120.26136875152600000,特優級,男廁所,加油站
高雄市,橋頭區,橋頭里,E200000071,高雄市橋頭區公所1樓無障礙廁所,高雄市橋頭區橋頭里隆豐路一號,縣市政府,22.75763970352060000,120.30568957328800000,特優級,無障礙廁所,公家機關設置供民眾使用者
高雄市,鳳山區,協和里,E120000532,台電鳳山營業處無障礙廁所(北鳳山區),高雄市鳳山市青年路一段100號,經濟部,22.62144900000000000,120.34971700000000000,特優級,無障礙廁所,公家機關設置供民眾使用者
高雄市,鳳山區,新興里,E120000097,鳳山區公所1F女廁(北鳳山區),鳳山市經武路30號,縣市政府,22.62718251373890000,120.36242365837100000,特優級,女廁所,公家機關設置供民眾使用者
高雄市,茄萣區,白雲里,E260000016,台灣中油茄萣加油站女廁,高雄市茄萣區白雲里白砂路六號,經濟部,22.90689200000000000,120.18409200000000000,特優級,女廁所,加油站
高雄市,六龜區,文武里,E320000149,台灣中油六龜加油站女廁,高雄市六龜區文武里光復路308號,經濟部,22.99120000000000000,120.63598700000000000,特優級,女廁所,加油站
高雄市,大樹區,統嶺里,E150000363,台灣中油嶺口加油站-女廁,高雄市大樹區統嶺里統嶺路125-2號,經濟部,22.77340200000000000,120.43626600000000000,特優級,女廁所,加油站
高雄市,旗山區,大德里,E300000002,高雄客運南站女廁,高雄市旗山區大德里大同街二三號,其他,22.88354918963380000,120.48462510108900000,特優級,女廁所,公路車站服務區及休息站
桃園市,桃園區,龍山里,H010000844,桃園療養院(醫療暨行政大樓)1F男廁二,桃園市桃園區龍壽街71號,衛生福利部,24.97919400000000000,121.26892200000000000,特優級,男廁所,醫院
桃園市,桃園區,大林里,H010000197,桃園市立圖書館大林分館2F男廁,桃園市桃園區樹仁二街37號,縣市政府,24.97802800000000000,121.32057300000000000,特優級,男廁所,各級社教機關
桃園市,桃園區,大林里,H010000199,桃園市立圖書館大林分館1F男廁,桃園市桃園區樹仁二街37號,縣市政府,24.97802800000000000,121.32057300000000000,特優級,男廁所,各級社教機關
桃園市,桃園區,龍山里,H010000823,衛生福利部桃園醫院(醫療)12F男廁,桃園市桃園區中山路1492號,衛生福利部,24.97781500000000000,121.26938900000000000,特優級,男廁所,醫院
桃園市,桃園區,龍山里,H010000820,衛生福利部桃園醫院(醫療)10F女廁,桃園市桃園區中山路1492號,衛生福利部,24.97781500000000000,121.26938900000000000,特優級,女廁所,醫院
桃園市,桃園區,龍山里,H010000803,衛生福利部桃園醫院(醫療)1F殘障廁所,桃園市桃園區中山路1492號,衛生福利部,24.97781500000000000,121.26938900000000000,特優級,無障礙廁所,醫院
桃園市,桃園區,龍山里,H010000800,衛生福利部桃園醫院(醫療)B1F女廁,桃園市桃園區中山路1492號,衛生福利部,24.97781500000000000,121.26938900000000000,特優級,女廁所,醫院
桃園市,桃園區,大林里,H010000162,桃園區車容坊桃鶯加油站男廁,桃園市桃園區桃鶯路402號,縣市政府,24.97550100000000000,121.32346100000000000,特優級,男廁所,加油站
桃園市,中壢區,復興里,H020000480,元生公園男廁,中壢區元生一街,縣市政府,24.97418355168330000,121.25276684761000000,特優級,男廁所,公園
桃園市,龜山區,文化里,H070000475,摩斯漢堡林口復興店女廁,桃園市龜山區復興一路156號,縣市政府,25.05822300000000000,121.36647800000000000,特優級,女廁所,餐廳
桃園市,觀音區,保障里,H120000168,觀音區保障宮女廁,桃園市觀音區保障里大觀路1段579號,縣市政府,25.05148802841540000,121.15063261979200000,特優級,女廁所,寺廟教堂等宗教活動場所
桃園市,觀音區,新興里,H120000085,觀音區應天宮女廁,桃園市觀音區新興里文化路石橋段455巷25號,縣市政府,25.01241000000000000,121.09041400000000000,特優級,女廁所,寺廟教堂等宗教活動場所
桃園市,蘆竹區,南崁里,H050000089,特力家居南崁店男廁B1,桃園市蘆竹區中正路1號,縣市政府,25.04067400000000000,121.29528300000000000,特優級,男廁所,量販店
桃園市,大園區,橫峰里,H060000105,台灣中油佑昇加油站-男廁,桃園市大園區中山南路二段478號,縣市政府,25.02486730000000000,121.21336080000000000,特優級,男廁所,加油站
桃園市,桃園區,汴洲里,H010000250,家樂福桃園店1F(服務中心旁)女廁,桃園市桃園區春日路1593號,縣市政府,25.02400000000000000,121.30593000000000000,特優級,女廁所,量販店
桃園市,觀音區,保生里,H120000074,觀音區-大覺寺女廁,桃園市觀音區保生里濱海路保生段306巷155號,縣市政府,25.01696500000000000,121.04850900000000000,特優級,女廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,同德里,H010001269,摩斯漢堡桃園同德店男廁,桃園市桃園區中正路1121號1樓,縣市政府,25.01691300000000000,121.29784100000000000,特優級,男廁所,餐廳
桃園市,桃園區,自強里,H010001165,家樂福經國店1F(大門)女廁,桃園市桃園區經國路369號,縣市政府,25.01561400000000000,121.30491100000000000,特優級,女廁所,量販店
桃園市,桃園區,自強里,H010001162,家樂福經國店B1(麥當勞旁)女廁,桃園市桃園區經國路369號,縣市政府,25.01561400000000000,121.30491100000000000,特優級,女廁所,量販店
桃園市,桃園區,莊敬里,H010001049,桃園區台灣中油中正加油站女廁,桃園市桃園區中正路1550號,縣市政府,25.02683300000000000,121.29394000000000000,特優級,女廁所,加油站
南投縣,草屯鎮,富寮里,M030000127,草屯地政事務所女廁,南投縣草屯鎮富寮里中正路579-1號,縣市政府,23.97920068844620000,120.68892240520700000,特優級,女廁所,公家機關設置供民眾使用者
南投縣,草屯鎮,富寮里,M030000123,草屯戶政事務所性別友善廁所,南投縣草屯鎮富寮里玉峰街2號,縣市政府,23.97978600000000000,120.68874700000000000,特優級,性別友善廁所,公家機關設置供民眾使用者
南投縣,埔里鎮,北門里,M020000027,埔里鎮衛生所1樓女廁(左邊),南投縣埔里鎮北門里中山路二段256號,縣市政府,23.96699939236030000,120.96857070922900000,特優級,女廁所,公家機關設置供民眾使用者
南投縣,集集鎮,吳厝里,M050000040,集集圖書館三樓男廁,南投縣集集鎮吳厝里育才街166號,縣市政府,23.82803230367470000,120.78658252953600000,特優級,男廁所,各級社教機關
高雄市,旗山區,湄洲里,E300000096,旗山社福館二F男廁A,旗山區中正路199號,縣市政府,22.89025660862400000,120.47985827919500000,特優級,男廁所,公家機關設置供民眾使用者
高雄市,旗山區,湄洲里,E300000093,旗山社福館一F男廁B,旗山區中正路199號,縣市政府,22.89032431369750000,120.47987061737300000,特優級,男廁所,公家機關設置供民眾使用者
高雄市,桃源區,建山里,E370000028,建山國小男公廁,高雄市桃源區建山里建山九六號,縣市政府,23.10550999784780000,120.68273305892900000,特優級,混合廁所,各級機關學校
高雄市,梓官區,梓平里,E290000065,梓平公園男廁,高雄市梓官區梓平段804地號,縣市政府,22.75487590128100000,120.26701426502800000,特優級,男廁所,公園
高雄市,燕巢區,安招里,E210000018,統一精工速邁樂加油中心燕巢站女廁,高雄市燕巢區安招里安北路二五號,其他,22.79207400000000000,120.35009400000000000,特優級,女廁所,加油站
高雄市,燕巢區,安招里,E210000015,福懋燕巢加油站無障礙廁所,高雄市燕巢區安招里安北路五○號,其他,22.79197900000000000,120.35090500000000000,特優級,無障礙廁所,加油站
高雄市,鳳山區,老爺里,E120000046,甲洲加油站男廁(南鳳山),鳳山市五甲二路73號,其他,22.60311608419630000,120.34284353256200000,特優級,男廁所,加油站
高雄市,湖內區,公館里,E250000011,台灣中油太爺加油站男廁,高雄市湖內區公館里中山路2段61號,經濟部,22.90976020728270000,120.22404313087500000,特優級,男廁所,加油站
桃園市,桃園區,光興里,H010000697,桃園市政府大廳-後棟5F男廁,桃園市桃園區縣府路1號,縣市政府,24.99242100000000000,121.30104500000000000,特優級,男廁所,各級機關學校
桃園市,大溪區,復興里,H030000141,石門水庫(大溪轄區)門口收票亭男廁,桃園市大溪區興和里得勝路一號,經濟部,24.81146800000000000,121.24838300000000000,特優級,男廁所,觀光地區及風景區
桃園市,大溪區,復興里,H030000138,石門水庫(大溪轄區)溪洲公園女廁一,大溪區復興里環湖路1號,經濟部,24.81146800000000000,121.24838300000000000,特優級,女廁所,觀光地區及風景區
桃園市,復興區,義盛里,H130000065,小烏來風景特定區停車場女廁,桃園市復興區義盛里,縣市政府,24.79108800000000000,121.37498600000000000,特優級,女廁所,觀光地區及風景區
桃園市,復興區,華陵里,H130000079,拉拉山風景特定區上巴陵派出所旁女廁,桃園市復興區華陵里9鄰44號,縣市政府,24.67810800000000000,121.39719400000000000,特優級,女廁所,觀光地區及風景區
桃園市,大園區,沙崙里,H060000347,保安宮-女廁,桃園市大園區沙崙里12鄰沙崙38之1號,縣市政府,25.09375292000000000,121.22321260000000000,特優級,女廁所,寺廟教堂等宗教活動場所
桃園市,大園區,後厝里,H060000352,眾聖宮-男廁,桃園市大園區後厝里1鄰40號,縣市政府,25.09042730000000000,121.21048480000000000,特優級,男廁所,寺廟教堂等宗教活動場所
桃園市,大園區,北港里,H060000408,乾元宮-男廁,桃園市大園區北港里潮音二路945號,縣市政府,25.06590271000000000,121.15542980000000000,特優級,男廁所,寺廟教堂等宗教活動場所
南投縣,魚池鄉,東池村,M090000005,魚池鄉衛生所1F殘障廁所,南投縣魚池鄉東池村魚池街194號,縣市政府,23.89555079162900000,120.94136118885200000,特優級,無障礙廁所,公家機關設置供民眾使用者
